Date/Time,CHARGE SCH:Schedule Value [](TimeStep),CHILLER TEMP SCH:Schedule Value [](TimeStep),ICE TANK TEMP SCH:Schedule Value [](TimeStep),NUM TANKS:Schedule Value [](TimeStep),CHRG TEMP:Schedule Value [](TimeStep),TRIM TEMP:Schedule Value [](TimeStep),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 0 374TONS 0.6KW/TON:Chiller Electricity Rate [W](TimeStep),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 1 374TONS 0.6KW/TON:Chiller Electricity Rate [W](TimeStep),mdot_branch:PythonPlugin:OutputVariable [](TimeStep),mdot_tank:PythonPlugin:OutputVariable [](TimeStep),soc:PythonPlugin:OutputVariable [](TimeStep),t_branch_in:PythonPlugin:OutputVariable [](TimeStep),t_branch_out:PythonPlugin:OutputVariable [](TimeStep),t_tank_out:PythonPlugin:OutputVariable [](TimeStep),Electricity:Facility [J](TimeStep),NaturalGas:Facility [J](TimeStep)
 09/19  15:40:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,200150.31169597493,63.89465090867328,37.24718529439607,0.038624660548363665,10.519329827608225,10.519329827608225,10.519329827608225,1082259945.4161546,37290753.198648416
 09/19  15:50:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,199919.6885582808,63.89465090867328,37.24718529439607,0.03853861669859093,10.570746854670672,10.570746854670672,10.570746854670672,1082420904.2086704,25714945.390899815
 09/19  16:00:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,199690.79399947476,63.89465090867328,37.24718529439607,0.03845257284881831,10.622801154469528,10.622801154469528,10.622801154469528,1082601478.2699795,22886246.30070408
 09/19  16:10:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,199752.91632219087,63.89465090867328,37.24718529439607,0.03836652899904569,10.668474472848324,10.668474472848324,10.668474472848324,885398411.7998202,20274184.563805025
 09/19  16:20:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,199845.17809190595,63.89465090867328,37.24718529439607,0.03828048514927296,10.656098889632268,10.656098889632268,10.656098889632268,853726098.4184759,19758247.17883571
 09/19  16:30:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,199935.13042008952,63.89465090867328,37.24718529439607,0.03819444129950034,10.558714259473227,10.558714259473227,10.558714259473227,842135233.9353158,19749362.275466047
 09/19  16:40:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,200022.73237823645,63.89465090867328,37.24718529439607,0.038108397449727716,10.376202251452305,10.376202251452305,10.376202251452305,828394155.9424093,19708241.291085318
 09/19  16:50:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,200140.29849935358,63.89465090867328,37.24718529439607,0.03802235359995498,10.17525830745221,10.17525830745221,10.17525830745221,818326443.9529729,19683081.59165452
 09/19  17:00:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,200728.8628605429,63.89465090867328,37.24718529439607,0.03793630975018236,9.97044501879207,9.97044501879207,9.97044501879207,804590939.6039766,19700651.780313138
 09/19  17:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,202272.99519767085,63.89465090867328,37.24718529439607,0.03785026590040974,9.70339274709295,9.70339274709295,9.70339274709295,688229850.0736009,19089640.74452952
 09/19  17:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,203576.81069781506,63.89465090867328,37.24718529439607,0.03776422205063701,9.029202613394567,9.029202613394567,9.029202613394567,679316101.544024,5025948.539621178
